de-1785	de	Flut	Als Flut wird das Steigen des Wasserstandes infolge der Gezeiten (Tide) bezeichnet. Dieser Zeitraum reicht von einem Niedrigwasser bis zum folgenden Hochwasser. An der Küste wird auch der Ausdruck auflaufendes Wasser zur Unterscheidung von binnenländischen Hochwässern oder Überflutungen benutzt. Das darauf folgende Sinken des Meeresspiegels wird ablaufendes Wasser (Ebbe) genannt. Die Flut ist nicht mit dem Hochwasser zu verwechseln. Flut zeigt eine Bewegungsrichtung an, während Hochwasser den höchsten Stand des Wassers markiert.\n\nDer Flutstrom kann in den Prielen des Wattenmeers beträchtliche Geschwindigkeiten (bis über 20 km/h) erreichen. Daher ist bei Wanderungen im Watt besondere Vorsicht geboten.\n\nDie Höhe der Flut über dem Meeresspiegel ist nicht überall gleich. In der von den Ozeanen relativ abgeschnittenen Ostsee liegt sie bei 10 cm, auf der offenen Nordsee meist bei 100 cm. Der Tidenhub des Atlantiks liegt im Gebiet des mittelatlantischen Rückens bei nur 50 cm, woraus sich die Höhe der Flut mit 25 cm ergibt. Anthropogene Veränderungen können die mittleren Wasserstände bei Flut (wie auch bei Ebbe) verändern, wie am Beispiel der Elbe ersichtlich wird.\n\nIn Sturmfluten wird der Wasserstand durch die Kraft des Windes über das Normalmaß hinaus erhöht. Dadurch können Wasserstände erreicht werden, die 3 bis 5 Meter über dem normalen mittleren Tidehochwasser (MTHW) liegen.\n\nWeblinks\n\nEinzelnachweise
de-1786	de	Abu-Nidal-Organisation	Die Abu-Nidal-Organisation (ANO, auch bekannt unter dem Namen Fatah-Revolutionsrat)  ist eine von Abu Nidal 1974 gegründete Abspaltung von der PLO, die sich für ein selbstständiges Palästina einsetzt. Sie wurde zuerst von Saddam Hussein, dann von Hafiz al-Assad, dann von Muammar al-Gaddafi und vom Iran unterstützt.\n\nAktivitäten und Skandale \nDer Gruppierung werden zahlreiche Anschläge zur Last gelegt. Unter anderem wird die Gruppe für den Sprengstoffanschlag auf dem Flughafen Frankfurt am Main am 19. Juni 1985, sowie die Anschläge auf die Flughäfen von Rom und Wien am 27. Dezember desselben Jahres verantwortlich gemacht, bei denen insgesamt 21 Menschen ums Leben kamen. Auch der Anschlag auf eine griechische Fähre bei Athen im Sommer 1988, wobei neun Menschen starben und etliche verletzt wurden, sowie einen Angriff auf Synagogen in Paris und Wien (Stadttempel) wird ihr zugeschrieben. Zudem ist sie für die Ermordung des Wiener Politikers Heinz Nittel verantwortlich. Die EU und die USA führen die Organisation auf ihrer Liste der Terrororganisationen. Darüber hinaus beging die Gruppe Auftragsmorde und tötete Angehörige der Fatah, die für Verhandlungen mit Israel eintraten wie z. B. 1983 den Arafat-Vertrauten Issam Sartawi. Sie wurde aber, anders als andere palästinensische Organisationen, niemals zum Ziel israelischer Vergeltungsschläge. Dies und ihre offensichtliche Arbeit gegen die Interessen der PLO führte zu Spekulationen, die Gruppe sei zumindest in Teilen von israelischen Geheimdiensten unterwandert. Namhafte Historiker bezweifeln aber diese Annahme.\n\nIm Jahr 2000 versuchte die Frau des Abu-Nidal-Finanzreferenten Samir N., eine Ägypterin mit dem Spitznamen „Die Sanfte“, Geld von dessen Bankkonto abzuheben. Sie wurde wegen Terrorismus angeklagt, konnte aber nach Libyen entkommen. Die acht Millionen US-Dollar, die sich bereits seit Jahren auf jenem Wiener Bankkonto befinden, sind seither Gegenstand mehrerer Gerichtsprozesse, die beinahe zur Überweisung des Geldes an ehemalige Mitglieder geführt hätten. 2009 wurde ein entsprechendes Urteil jedoch vom Oberlandesgericht Wien aufgehoben. Ein neuer Prozess soll klären, was mit dem Geld geschehen soll.\n\nSiehe auch \n Bank of Credit and Commerce International\n\nEinzelnachweise \n\nUntergrundorganisation (Palästinensische Autonomiegebiete)\nParamilitärische Organisation\nGegründet 1974
de-1787	de	Formant	Als Formanten (von  [eines Vokals]) bezeichnet man in der Phonetik und Akustik die Konzentration akustischer Energie in einem unveränderlichen (fixen) Frequenzbereich, unabhängig von der Frequenz des erzeugten Grundtons. Aufgrund der Resonanz- und Interferenzeigenschaften des Artikulationsraums bzw. Resonanzkörpers werden diese Frequenzbereiche gegenüber den übrigen Frequenzbereichen verstärkt und die anderen gedämpft, wonach die Formanten als Energiespitzen übrigbleiben. Dieser Prozess spielt sowohl bei der menschlichen Sprache eine Rolle als auch bei Musikinstrumenten.\n\nBegriffsabgrenzung \nEinen Oberton (Partial) oder einen zusammenhängenden Bereich von Obertönen (Partialen), die bei charakteristischen Eigenfrequenzen durch Resonanzverstärkung im Pegel angehoben werden, bezeichnet man als Formanten.\n\nHingegen bezeichnet man den Frequenz-Bereich, der für einen Vokal charakteristisch ist, als einen Formantbereich (auch: Formantstrecke).\n\nBeobachtung und Beschreibung \nAls Phänomen sind ein Phon (im phonetischen Sinne) bzw. „einzelner Ton“ im Musikalischen die kleinsten akustischen Einheiten.\n\nUm eine falsche Vorstellung zu vermeiden, ist grundsätzlich zwischen messbaren Größen und wahrgenommenen Größen zu unterscheiden.\n\nDabei lassen sich die Schallquellen zunächst in drei Teilkomponenten zerlegen:\n den eigentlichen Oszillator, die Stimmlippen (Plica vocalis), die den ausströmenden Atemluftstrom periodisch unterbrechen,\n die Anregung (durch Zupfen, Anblasen, den periodisch unterbrochenen Luftstrom des Atmungsapparates Apparatus respiratorius) und\n den Resonanzkörper (also den Korpus des Musikinstrumentes, die Resonanzräume (Vokaltrakt) des menschlichen Körpers).\n\nDie wichtigste Veränderung der Resonanzeigenschaften erfolgt, als variable Größe, durch eine geänderte Zungenstellung. Die Sprachgrundfrequenz liegt bei ca. 100–150 Hz für Männer und bei ca. 200–300 Hz für Frauen.\nIm physikalischen Sinne kann ein solcher „einzelner Ton“ weiter in verschiedene Teiltöne bzw. Partial- oder Obertöne, also in unterschiedliche Frequenzbänder, zerlegt werden. Der unterste Partialton ist maßgebend für die empfundene Tonhöhe. Sie wird auch als Grundfrequenz oder Grundton bezeichnet. Insgesamt lassen sich mit den Teil- oder Partialtönen alle Klänge in der Musik ebenso beschreiben wie akustische Sprachproduktion oder allgemeiner jegliche weitere akustische Ereignisse. Fast alle Töne, Klänge und Geräusche sowie die gesprochene Sprache (Lautsprache) setzen sich aus einer ganzen Reihe von Partialtönen zusammen. Alle diese Teiltöne liegen in Form von Sinusschwingungen vor.\nEin Gesamtton besteht z. B. aus zehn Partialtönen, das sind dann neun Obertöne und ein Grundton. Welche Frequenzen als Obertöne auftreten, hängt von den physikalischen Eigenschaften des jeweiligen Klangerzeugers ab, also von dessen „Eigenfrequenzen“. Dabei werden Klänge mit „harmonischen“ von denen abgegrenzt, die zu den „nichtharmonischen Obertonreihen“ zählen.\nIm Bereich der harmonischen Obertonreihen handelt es sich bei den Frequenzen der Obertöne um ganzzahlige Vielfache der Frequenz des Grundtons (Naturtonreihe). Im Bereich der Musikinstrumente zählen hierzu etwa die Saiten- und Blasinstrumente.\n\nBei „nichtharmonischen Obertonreihen“ bilden die Frequenzen der Partialtöne komplizierte nicht ganzzahlige Verhältnisse zueinander aus. Solche Klänge treten in der Musik bei Instrumenten mit geräuschhaften Tönen auf, etwa bei Schlaginstrumenten wie den Trommeln oder bei den Idiophonen wie den Glocken mit metallenen Klangfarben. Die Anzahl der Obertöne und ihr Verhältnis zueinander beschreibt aber nur einen Teil eines als Gesamtklang wahrgenommenen akustischen Ereignisses. Von Bedeutung ist ferner die Lautstärke der einzelnen Obertöne.\n\nDie menschliche Sprache klingt bei den verschiedenen Sprechern unterschiedlich. Der Grund hierfür ist im Wesentlichen der Stimmklang, der bei gleicher Tonhöhe unterschiedlich sein kann. Denn eigentlich müsste der gleiche Klang entstehen, wenn zwei Personen den gleichen Ton sängen. Bedingt durch die individuelle anatomische Ausformung, also Größe und Form von Mundhöhle, Nasennebenhöhlen, Rachen etc., die beim Menschen die wesentlichen Resonanzräume bilden, werden manche Frequenzen verstärkt, andere abgeschwächt. Für solche sprachbezogenen Resonanzkurven sind die Obertöne verantwortlich. So wird der gleiche Vokal bei verschiedenen Menschen unterschiedliche Resonanzen erzeugen.\nAber neben Vokalen bedienen sich die menschlichen Sprachen noch der Konsonanten – den Geräuschlauten, bei denen der Atemluftstrom während der Aussprache gehemmt wird und die somit eine geringe akustische Reichweite haben. Anders bei den Vokalen, die ohne Hemmung des Atemluftstromes ausgesprochen werden und deshalb klarer zu hören sind.\n\nErläuterungen zur Definition \nIm Kehlkopf oder z. B. im Mundstück eines Blasinstrumentes wird zunächst ein Grundton mit zahlreichen Obertönen produziert. Erst im Klangkörper eines Musikinstrumentes bzw. auf dem Weg zwischen Kehlkopf und Mundöffnung wird aus diesem Spektrum ein Teil der Harmonischen, also Partial- bzw. Teiltöne oder Obertöne und Rauschanteile, gedämpft, ein anderer Teil durch Resonanz relativ gegenüber der Grundfrequenz und gegenüber anderen Obertönen verstärkt. Die Bereiche, bei denen eine maximale relative Verstärkung stattfindet, sind die Formanten. Stimmen und Instrumente besitzen oft mehrere Formantregionen, die nicht direkt aneinander anschließen.\n\nDie Lage und Ausprägung der Formanten prägen maßgeblich die Klangfarbe (das Timbre) eines Musikinstruments oder einer Stimme. Durch sie lassen sich Stimmen und auch Musikinstrumente voneinander unterscheiden – etwa die Stimmen zweier Frauen oder eine Geige von einer anderen.\n\nDie Lage der Formanten hängt ab\n generell von den charakteristischen Eigenfrequenzen des Instruments oder Klangerzeugers,\n bei mechanischen Musikinstrumenten von der Bauform und den verwendeten Materialien, insbesondere von der Gestaltung des Klangkörpers,\n bei der menschlichen Stimme von der willkürlich veränderten Form des Vokaltrakts, so wie er zum Artikulieren eines bestimmten Lauts durch Muskelbewegungen eingestellt wird,\n bei elektronischen Musikinstrumenten von den eingesetzten Bandpässen und Bandsperren.\n\nSprache \n\nSprache und damit Sprachlaute bestehen aus Luftdruckwellen, die aus der Mund- und Nasenhöhle ausgestoßen werden. Die Atemluft, die durch die Stimmlippen gepresst wird, führt dazu, dass diese zu vibrieren beginnen. Die Vibrationen werden zu einem Grundton, der durch die oralen und nasalen Kanäle oder andere anatomische Gegebenheiten geformt und verstärkt wird. Je mehr Atemluft durch die Stimmlippen gepresst wird, desto lauter ist der Ton. Durch die unterschiedlichen Positionierungen der Zunge und der Lippen können verschiedene Laute geformt werden. Die sich öffnenden und schließenden Stimmbänder erzeugen eine periodische Schwingung. Die Dauer eines Zyklus hängt von der Länge, der Masse und der Anspannung der Stimmbänder sowie von dem durch die Atemmuskulatur und die Lunge erzeugten Luftdruck ab.\n\nDie vokalische Artikulation ist normalerweise stimmhaft, die relevanten Abwandlungen bestehen in Änderungen der Größe des Rachen- und Mundraumes. Diese werden durch Zunge und Lippen bewirkt, aber auch Kehlkopfhöhe, Rachenenge, Zungenposition und -höhe sowie die Lippenstellung verändern die Resonanzeigenschaften des Ansatzrohres und damit auch die Resonanzfrequenzen des entstehenden Vokals. So erhält jeder Vokal seine für ihn typische spektrale Zusammensetzung mit Energiekonzentrationen in den jeweiligen Resonanzfrequenzen. Diese Energiekonzentrationen, die man im Sonagramm als waagerechte Frequenzbänder erkennen kann, heißen Formanten F1, F2, F3 und F4 etc. Bei der menschlichen Sprache charakterisiert die Lage der Formanten die Bedeutung bestimmter Laute. Vokale unterscheiden sich im Sonagramm von Konsonanten vor allem durch ihre deutliche Formantstruktur. Das liegt daran, dass der Laut, dessen Artikulation zu einem Konsonanten führt, durch eine Verengung des Stimmtraktes entsteht, sodass der Atemluftstrom ganz oder teilweise blockiert wird und es zu hörbaren Turbulenzen (Luftwirbelungen) kommt. Konsonanten sind Hemmnis überwindende Laute, sie können dabei ohne Einsatz der Stimme (stimmlos) oder mit Stimmgebung (stimmhaft) erzeugt werden. In der Tendenz zeigt sich Folgendes: Vokale befinden sich eher in einem tieferen Frequenzbereich, die Konsonanten in einem höheren. Während die Vokale hauptsächlich die Lautstärke von Sprache erzeugen, werden über die Konsonanten die Wortdifferenzierungen (Silben) übermittelt. Ein Vokal kann in unterschiedlichen Tonhöhen artikuliert werden, indem bei unverändertem Mund- und Rachenraum die Periode der Stimmbandbewegung verändert wird.\n\nAls Formant wird in der Akustik und Phonetik die Konzentration akustischer Energie in einem bestimmten Frequenzbereich bezeichnet. Während die Formanten F1, F2 und F3 vokalspezifisch sind, das bedeutet relativ sprecherunabhängig immer annähernd gleiche Frequenzwerte annehmend, sind die Frequenzwerte ab dem F4-Formanten überwiegend für Klangfarbe und Charakteristik der Sprecherstimme verantwortlich. Sie dienen in erster Linie der Identifikation eines Sprechers und nicht eines Vokals. Vokale unterscheiden sich im Sonagramm von Konsonanten in erster Linie durch ihre deutliche Formantstruktur.\n\nFormanten entstehen etwa in den Resonanzspektren von Musikinstrumenten oder auch der menschlichen Stimme. Aufgrund der Resonanzeigenschaften eines Instruments oder des menschlichen Artikulationsraums werden bestimmte Frequenzbereiche im Verhältnis zu anderen Frequenzbereichen verstärkt. Formanten sind dabei diejenigen Frequenzbereiche, bei denen die relative Verstärkung am höchsten ist.\nVokale etwa unterscheiden sich artikulatorisch durch drei Parameter:\n die vertikale Position des höchsten Zungenpunkts,\n die horizontale Position des höchsten Zungenpunkts und\n die Rundung der Lippen\nAnhand der ersten beiden Formanten im Vokaldreieck beziehungsweise im Vokaltrapez lassen sich alle Vokale eines Lautsystems voneinander unterscheiden. Die Vokal-Formantlagen unterscheiden sich von Mensch zu Mensch, besonders zwischen Männern, Frauen und Kindern. Hier folgt eine Tabelle der gemittelten Formantlagen aus dem genannten Vokaldreieck.\n\nDie ersten beiden Formanten F1 und F2 sind für die Verständlichkeit der Vokale wichtig. Ihre Lage charakterisiert den gesprochenen Vokal, der dritte und der vierte Formant F3 und F4 sind für das Sprachverständnis nicht mehr wesentlich. Sie charakterisieren eher die Anatomie des Sprechers und dessen Artikulationseigenarten sowie das Timbre seiner Sprache und variieren je nach Sprecher. So wird der Charakter einer Stimme durch die Grundfrequenz (F0, 100 bis 250 Hz) und die Artikulationseigenarten bestimmt. Die mittlere Sprechstimmlage liegt beim Mann etwa zwischen 100 und 130 Hz und bei der Frau etwa zwischen 200 und 260 Hz.\n\nFormanten, die zwischen 1500 und 2000 Hz liegen, bringen die Wirkung des Näseleffekts hervor, weshalb sie Näselformanten genannt werden.\nWird das Velum geöffnet, tritt ein, oft auch ein zweiter Nasalformant hinzu. Hierzu liegen diverse Untersuchungen vor, die unterschiedliche Nasalformanten ergeben haben. Der erste Nasalformant wird mit Werten zwischen 200 und 250 Hz angegeben, der zweite Nasalformant sehr unterschiedlich mit Werten von z. B. 1000, 1200, 2000 oder 2200 Hz.\n\nBesonderheiten beim Gesang \n\nGrundsätzlich gilt für den Gesang das Gleiche wie für die Sprache. Die o. g. Formanten lassen sich besonders gut für tiefe Töne, z. B. gesungen im Schnarrregister zeigen. Aber bereits im höheren Bereich einer Sopranstimme liegt die Grundfrequenz oberhalb der in Tabelle 1 genannten 1. Formantfrequenzen. Bei Frequenzen von z. B. 700 Hz müssten demnach die Vokale u, e und i unverständlich sein und wegen der starken Dämpfung zwischen den Formanten nur schwache, nicht tragfähige Töne bilden. Allerdings sind nach Sundberg die Formanten nicht unabhängig vom Grundton. Diese unabhängige Variation der Formanten wird beispielsweise beim Obertongesang praktiziert. Wenn der Grundton in den Bereich des 1. Formanten fällt oder darüber liegt, dann steigt mit steigendem Grundton auch der 1. Formant. Das erreicht die Sängerin, indem sie den Mund weiter öffnet. Diese Anpassung des ersten Formanten bezeichnet man als Formanttuning. Es führt beim i, u, e zu einem Anstieg des 1. Formanten, er liegt bei einer Grundfrequenz von 700 Hz ebenfalls bei etwa 700 Hz. Beim a bleibt er weitgehend konstant. Der 2. Formant sinkt dagegen beim e und i und steigt beim u. Der Anstieg des 1. Formanten geht aber nicht „unendlich“ weiter, im Bereich um h2 und darüber kann man mit weiterem Öffnen des Mundes nichts mehr bewirken. Die Vokale sind bei sehr hohen Tönen nicht mehr unterscheidbar, weil nunmehr die Grundfrequenz immer oberhalb des ersten Formanten liegt und somit der Klangeindruck dieses Formanten verschwindet.\n\nFrequenzen um 3 kHz spielen eine entscheidende Rolle für die Tragfähigkeit einer Stimme. Deshalb nennt man diesen Frequenzbereich Sängerformant. Er kann beispielsweise auch durch Training von Heben oder Senken des Kehlkopfs beim Singen verändert werden. Ein Sängerformant ist gut ausgeprägt, wenn in einem gesungenen Ton die Frequenzen in einem breiten Band zwischen 2800 und 3400 Hz eine „relative Stärke“ haben, unabhängig vom Grundton.\n\nGeschichte \nDer Begriff Formant wurde 1890 erstmals von Ludimar Hermann in seiner Akustischen Phonetik verwendet, aber erst 1929 von Erich Schumann in seiner Habilitationsschrift in Berlin technisch beschrieben und bildet heute ein breites Forschungsfeld in analytischen, nachrichtentechnischen und klangsynthetischen Domänen.\n\nSiehe auch \n Frequenzspektrum\n Klirrfaktor\n Pitch shifter\n Sonagramm\n Spracherkennung\n Sprachsynthese\n Vocoder\n\nLiteratur \n Franz Brandl: Die Kunst der Stimmbildung auf physiologischer Grundlage. Eigenverlag, München 2001, ISBN 3-00-008593-9.\n Michael Dickreiter, Volker Dittel, Wolfgang Hoeg, Martin Wöhr (Hrsg.): Handbuch der Tonstudiotechnik. 8., überarbeitete und erweiterte Auflage, Walter de Gruyter, Berlin/Boston 2014, ISBN 978-3-11-028978-7 oder e-ISBN 978-3-11-031650-6 (2 Bände).\n Ludimar Hermann: Beiträge zur Lehre von der Klangwahrnehmung. In: Pflügers Arch. Band 56, 1894, S. 467–499.\n Fritz Klingholz: Medizinischer Leitfaden für Sänger. Libri Books on Demand, Seefeld 2000, ISBN 3-8311-0493-X.\n Paul-Heinrich Mertens: Die Schumannschen Klangfarbengesetze und ihre Bedeutung für die Übertragung von Sprache und Musik. E. Bochinsky, Frankfurt/M. 1975, ISBN 3-920112-54-7.\n Jürgen Meyer: Akustik und musikalische Aufführungspraxis. E. Bochinsky, Frankfurt/M. 2004, ISBN 3-932275-95-0.\n Christoph Reuter: Klangfarbe und Instrumentation. Habil. Lang, Frankfurt 2002, ISBN 3-631-50272-9.\n Erich Schumann: Physik der Klangfarben. Habilitationsschrift an der Universität Berlin, 1929.\n Erich Schumann: Physik der Klangfarben. Breitkopf & Härtel, Leipzig 1940 (Band II).\n Johan Sundberg: Die Wissenschaft von der Singstimme. Übers. von Friedemann Pabst, Orpheus, Bonn 1997, ISBN 3-922626-86-6.\n Uta Konzelmann: Stimmfeldmessungen bei Chorsängern vor und nach Belastung unter besonderer Berücksichtigung des Sängerformanten. Diss., Erlangen/Nürnberg 1989.\n Hannes Raffaseder: Audiodesign. Fachbuchverlag Leipzig, 2002.\n Wolfgang Saus: Chorphonetik – wenn Vokale die Intonation steuern. VOX HUMANA 11.1, Februar 2015, S. 22–26 (PDF; 170 kB).\n Eglė Alosevičienė: Grundlagen der Phonetik und Phonologie. Universität Vilnius, Geisteswissenschaftliche Fakultät, Kaunas 2009, ISBN 978-9955-33-413-2 (PDF; 929 kB).\n\nDVD-ROM \n Bernhard Richter, Matthias Echternach, Louisa Traser, Michael Burdumy, Claudia Spahn: Die Stimme. Einblicke in die physiologischen Vorgänge beim Singen und Sprechen. 2017, Helbling, DVD-ROM.\n\nWeblinks \n\n Vokaldreieck – Frequenzlage der ersten beiden Formanten. (PDF; 178 kB).\n Formanten prägen die Klangfarbe. (PDF; 22 kB).\n Das Lesen von Sonagrammen – Vokale und Formanten.\n On the Importance Of Formants In Pitch Shifting. (englisch).\n Walter F. Sendlmeier, Julia Seebode: Formantkarten des deutschen Vokalsystems. (PDF; 388 kB). TU Berlin, Institut für Sprache und Kommunikation.\n Tanja Schultz, Michael Wand: . (PDF; 2,3 MB). Vorlesung WS 2012/2013, Universität Karlsruhe.\n\nEinzelnachweise \n\nAudiologische Akustik\nMusikalische Akustik\nPhonetik\nPhoniatrie und Pädaudiologie\nWikipedia:Artikel mit Video
